diluicaototal,batch_id,id,timestamp,hour
778220,9729,2,2021-07-05T22:35:48,170.83666666666667
780335,9738,2,2021-07-05T23:20:48,171.58666666666667
782484,9747,2,2021-07-06T00:05:48,172.33666666666667
784375,9756,2,2021-07-06T00:50:48,173.08666666666667
785643,9765,2,2021-07-06T01:35:48,173.83666666666667
788544,9774,2,2021-07-06T02:20:48,174.58666666666667
789228,9783,2,2021-07-06T03:05:48,175.33666666666667
792242,9792,2,2021-07-06T03:50:48,176.08666666666667
793448,9801,2,2021-07-06T04:35:48,176.83666666666667
800271,9810,2,2021-07-06T05:20:48,177.58666666666667
821121,9819,2,2021-07-06T06:05:48,178.33666666666667
843930,9828,2,2021-07-06T06:50:48,179.08666666666667
885899,9837,2,2021-07-06T07:35:48,179.83666666666667
954693,9846,2,2021-07-06T08:20:48,180.58666666666667
1051732,9855,2,2021-07-06T09:05:48,181.33666666666667
1183570,9864,2,2021-07-06T09:50:48,182.08666666666667
1342801,9873,2,2021-07-06T10:35:48,182.83666666666667
1537199,9882,2,2021-07-06T11:20:48,183.58666666666667
1772326,9891,2,2021-07-06T12:05:48,184.33666666666667
2037660,9900,2,2021-07-06T12:50:48,185.08666666666667
2307660,9909,2,2021-07-06T13:35:48,185.83666666666667
2577660,9918,2,2021-07-06T14:20:48,186.58666666666667
2847660,9927,2,2021-07-06T15:05:48,187.33666666666667
3117660,9936,2,2021-07-06T15:50:48,188.08666666666667
3387660,9945,2,2021-07-06T16:35:48,188.83666666666667
3597660,9954,2,2021-07-06T17:20:48,189.58666666666667
3597660,9963,2,2021-07-06T18:05:48,190.33666666666667
