Lambda	440	470	495	530	595	634	660	684	branco	full
nm	u.a	u.a	u.a	u.a	u.a	u.a	u.a	u.a	u.a	u.a
318.3838501	0.006764384918	0.005334080197	0.007064399309	0.006938290782	0.004251165316	0.004816329107	0.004709428642	0.001390484278	0.01313452329	0.005269683897
318.5951538	0.009727919474	0.006011722144	0.008053745143	0.008522030897	0.006797620561	0.005126302596	0.006625128444	-3.394827654E-4	0.01339029893	0.007636814378
318.8064575	0.003490384901	0.003301153192	0.00350275496	0.001621448318	-5.02217561E-4	0.003294641385	0.001582330442	-9.254393517E-4	0.00608649943	0.002282590372
319.0177917	0.006849057507	0.008806996979	0.006640394218	0.00705141481	0.00461898651	0.00371733238	0.003695234656	0.002562397392	0.01242403686	0.006453249138
319.2290955	0.006905505434	0.006265838165	0.005142242182	0.004930334166	0.003458934836	0.006845245603	0.004005127121	2.74376478E-4	0.01188406721	0.005664205644
319.4404602	0.001063109143	0.001296461443	-5.394289619E-4	3.770810144E-4	-0.003359906143	3.076251014E-4	0.001695018727	9.16138466E-4	0.007990602404	0.003099814057
319.651825	3.57505749E-4	-0.001498812926	-0.002772523556	-0.003723674919	-0.003388199955	-0.002369417809	-6.432619411E-4	-0.001343979733	-2.368287642E-5	0.002508031437
319.8631897	-0.002267339034	-0.002571746474	-0.005401356146	-0.004374139942	-0.004265312105	-0.003271158552	-0.001347563346	2.464737918E-4	2.036727383E-4	2.818012726E-4
320.074585	-1.787528745E-4	-0.002232925501	-8.715664444E-5	-0.001743999659	-0.003586257575	-0.002087623812	0.002483836375	-8.417312638E-4	0.004722365644	0.002113509458
320.2860107	-0.00127949426	-9.341110708E-4	-7.655651425E-4	-0.001772280782	-0.001322741969	-5.65936265E-4	0.002483836375	0.00281352154	0.008132699877	0.00163444737
320.497406	0.001966281561	2.588217103E-5	-2.284917427E-4	0.002441599499	9.195532039E-5	-4.250392667E-4	0.002990933368	9.998464957E-4	0.009752608836	0.002620751737
320.7088623	0.003151695244	6.188191473E-4	0.002287273062	0.001253794413	0.002666704357	0.001068468904	0.00254018046	2.74376478E-4	0.01191248745	0.003381615272
320.9202881	3.010574728E-4	-1.717634877E-4	-5.95962978E-4	-0.001036972739	-3.607477993E-4	-0.003440235043	5.681364564E-4	0.001502095023	0.01111674216	0.002423490863
321.1317749	0.003913747147	0.004543497227	0.0040398282	0.001819415949	0.004449223168	0.001322083524	0.001469642273	0.004236558918	0.01202616468	0.003691596678
321.3432312	7.808678201E-4	-2.84703885E-4	6.195188616E-4	7.16453942E-4	0.00102565554	-0.001608574064	0.001131577534	0.003427380929	0.01060519181	0.001465366571
321.5547485	5.550747155E-4	0.001550577348	0.002909147413	0.002922377782	0.003402346978	7.021367201E-4	0.003328997875	0.003092548577	0.01105990354	0.004057938233
321.7662354	-0.00158995972	0.001494107069	0.002145937877	0.002328475239	0.001167125301	-7.35012698E-4	2.300717897E-4	0.003734310623	0.00648437161	1.409006363E-4
321.9777832	0.003038798692	0.002058808925	0.004605168477	0.003827372333	5.163645255E-4	6.739572855E-4	-0.001854660339	0.002060148865	0.007990602404	0.002000789158
322.1893005	7.526436821E-4	-5.882311598E-5	0.001128325239	-4.713512681E-5	0.001167125301	-0.001101344824	5.963084986E-4	0.001083554584	0.005148657598	-5.636025526E-5
322.4008484	-0.001053701155	-0.001950574457	2.803146199E-4	7.16453942E-4	-9.832145879E-4	-0.002820288297	-5.164877075E-5	0.001446289592	7.152229082E-4	2.818012726E-4
322.6124268	0.004111316055	0.001070580678	0.002061136765	0.00187597808	0.001534946612	8.430337184E-4	2.864159178E-4	0.001390484278	0.007933763787	0.002000789158
322.8240051	0.003038798692	0.003639974399	0.003107016673	0.003770810086	0.001959355781	0.002956488635	2.018997329E-4	0.002060148865	0.008303216659	0.00543876458
323.035614	0.001288902247	0.003752914723	0.001410995377	0.001706291572	7.073486358E-6	3.358045069E-4	0.001159749692	-0.00179042283	0.007450633217	0.002310770331
323.2472229	0.002925902139	2.588217103E-5	0.002145937877	2.073945652E-4	-7.56863039E-4	0.001350262901	0.00279372884	-4.650449227E-6	0.005120237824	0.002367130714
323.4588318	0.00938923005	0.0115175657	0.01028683968	0.009342182428	0.008580138907	0.009832262062	0.008005559444	-0.001204466331	0.02228558622	0.01053936779
323.6704712	-6.021149457E-4	-0.001244697138	-0.002405052306	-0.001319783507	-0.002143266378	-3.968598612E-4	0.001159749692	0.001278873533	0.002676164964	0.001239925623
323.8821411	0.003603281453	0.003527033841	0.003417953849	0.004902053159	0.002440352924	0.002815591637	0.004596740473	3.58084566E-4	0.01120200101	0.007214112673
324.0937805	0.003292815993	0.004712908063	0.003813692136	0.001791134826	0.002977937693	0.003181923879	0.004540396389	0.001864830032	0.01046309527	0.007411373314
324.305481	-0.002662476851	-0.001470577903	-0.002433319343	-0.002507588826	-0.005142424721	-0.00143949769	3.1458796E-4	8.324303781E-4	0.004551848862	0.001549907029
324.5171814	0.01119557489	0.01436930988	0.01116311736	0.0121420091	0.01231493987	0.007239757571	0.01011846308	0.002394981217	0.02652008459	0.0141464239
324.7288818	3.010574728E-4	2.235278371E-4	-2.850257733E-4	6.598918117E-5	7.427160745E-4	2.512663195E-4	0.00327265379	0.001055651926	0.01182722859	0.00543876458
324.9406128	0.006679712329	0.005672900937	0.007516671438	0.005637361202	0.005128277466	0.003153744387	0.003638890572	0.004431877751	0.01606172696	0.006678690203
325.1523438	-0.003283408005	-5.388197023E-4	-4.263608716E-4	-0.001772280782	-0.001860326971	-0.001636753441	-0.00264347787	0.001976440893	0.006228596438	0.002338950522
325.3641052	0.004986264277	0.006039957516	0.00686653005	0.004053621087	0.005977096036	0.002336541889	0.005441902205	0.003315770067	0.01333345938	0.006791410502
325.5758667	-0.00229556323	-0.003842325881	-0.001811444876	-0.004345858935	-0.00208667852	-0.003468414303	-0.003995736595	0.002618202707	0.004068718292	-0.002789832652
325.7876587	0.00357505749	4.494086024E-4	0.001863267738	-0.001121815993	0.001506652567	0.001068468904	6.808246835E-4	0.004041240085	0.008786347695	0.003663416486
325.9994507	0.004195988178	0.006209367886	0.007686273661	0.004732366651	0.004477516748	0.00284377113	0.002596524544	0.002757716225	0.01506704651	0.004762441386
326.2112732	0.00504271267	0.001974103739	0.003559288802	0.002469880739	0.005269747227	0.002674694639	0.003328997875	0.004487683065	0.008900024928	0.003719776869
326.4230957	6.679712678E-4	0.0019458686	0.001297927345	0.001989102457	-8.417448844E-4	2.23086914E-4	0.001018889365	0.004097045399	0.004409751855	0.001155385165
326.6349487	0.004365333356	0.002228219528	0.004209430423	0.002809253521	5.446584546E-4	2.23086914E-4	0.001920395182	0.002171759726	0.008558991365	0.004057938233
326.8468018	0.003433936741	0.002764686476	0.003898493247	0.00464752363	0.002157413401	0.002139286138	0.002455664333	2.74376478E-4	0.009127380326	0.00380431721
327.0586548	0.004534678068	0.002567040734	0.002937414451	0.002950659022	0.003968225792	5.894190981E-4	0.002258459805	0.002701910911	0.008189538494	0.003719776869
327.2705383	0.002982350532	0.003668209305	0.004011561163	0.001847696956	0.00354381674	0.003210103139	0.003948783036	0.001195165445	0.01023573894	0.006058727391
327.4824524	6.679712678E-4	3.364682198E-4	2.520475828E-4	0.003063783282	-0.002963790903	0.001772953896	0.001582330442	8.324303781E-4	0.00341507094	0.001014484558
327.6943665	9.502126486E-4	0.002312924946	3.933826811E-4	0.002583005	0.001365182921	5.330602871E-4	0.003047277452	-0.001483493252	0.00688224379	0.005523304921
327.9062805	0.007752229925	0.006407013629	0.005283576902	0.005920171738	0.002893056022	0.004083664622	0.006794160698	0.002450786531	0.01265139319	0.006537789479
328.1182251	0.001119557419	0.001239991281	-3.132928105E-4	-0.001036972739	-0.002313030185	0.001068468904	0.002061255509	-3.952881671E-4	0.008246378042	0.002057149308
328.3302002	2.446091967E-4	0.001437636907	7.325869519E-4	-5.561945145E-4	-0.001832033042	0.001434801146	0.001103405491	0.001976440893	0.006200177129	0.003184354398
328.5421753	0.002841229783	8.164648316E-4	1.38979507E-4	0.001480042934	-9.266267298E-4	0.003520076629	0.002568352502	0.001027749269	0.009894706309	0.00445245998
328.7541504	-0.003142287256	-0.003192918608	-0.00167010969	-0.003242896637	-0.004463369958	-0.002482135547	-0.001939176582	0.001362581505	0.003784523811	0.001972608967
328.966156	0.002333195414	9.576402954E-4	0.002993948525	0.001253794413	0.002327176975	0.00250561838	0.002681040671	0.002115954179	0.01225352008	0.004367919639
329.1781616	-0.001646407996	-0.003164683469	-0.003309596796	-0.00335602113	-0.003218436381	-0.002820288297	-0.003573155729	0.003957531881	0.006200177129	-1.127205105E-4
329.3901978	0.001288902247	0.002228219528	0.003078749636	0.002017383464	6.578342291E-4	1.667281176E-4	-7.982082752E-5	0.002227565041	0.01177038997	0.004593360703
329.6022339	0.004393557552	0.003696444444	0.003248351626	0.003035502275	0.003685286501	0.003491897136	0.00220211572	0.003790115938	0.01458391547	0.005269683897
329.8143005	-6.585632218E-4	-0.001188226859	0.002089403803	1.225513261E-4	-0.001775445067	-0.002200341551	0.001610502601	0.002143857069	0.009610511363	2.818012763E-5
330.0263672	0.003857298754	0.003696444444	0.00423769746	0.00122551329	0.002298883162	8.148542838E-4	0.001864051097	0.001836927375	0.01381659042	0.003973397892
330.2384644	-0.004384149332	-0.003672915278	-0.00282905763	-0.004713512491	-0.005255600438	-0.004708307795	-0.003826704342	0.001474192366	5.731256097E-4	-0.003917037509
330.4505615	-0.001307718339	-0.001188226859	4.216497182E-4	-0.001121815993	-0.003303318284	-0.002313059056	-0.002080036793	0.002534494735	0.004921301734	-0.003297074931
330.6626892	0.001966281561	0.00245410041	0.001552330446	-0.001178378123	0.001902767806	-1.150658791E-4	5.399644142E-4	0.001055651926	0.007336955052	0.001409006421
330.8748169	0.002304971218	8.446999127E-4	0.003163550515	0.001819415949	0.002638410544	0.001237545279	0.001582330442	0.002255467698	0.007649569307	6.481429446E-4
331.0869446	0.004054867662	0.003922325093	0.005481446162	0.002498161746	5.163645255E-4	0.001406621654	0.003047277452	0.001362581505	0.008132699877	0.004114298616
331.2991028	5.550747155E-4	0.001719987835	1.107124917E-4	0.00122551329	-2.192780812E-4	8.712130948E-4	0.002314803889	0.002143857069	0.006029660348	0.003945217934
331.5112915	-6.021149457E-4	0.002934096847	0.00175019959	0.001423480804	0.001167125301	0.001857492025	3.427600022E-4	2.464737918E-4	0.0066833077	0.001690807636
331.7234802	0.007131298538	0.008326999843	0.006046786439	0.004081902094	0.006033684127	0.006253478583	0.006709644571	0.001167262672	0.0139871072	0.00597418705
331.9356689	-2.634252887E-4	-0.001442342764	-0.001641842769	-8.672863478E-4	-0.005114130676	-0.001383138821	1.173835699E-4	-0.001678812085	0.002505648416	0.002057149308
332.1478882	0.003744402202	0.004712908063	0.0023155401	0.003176907543	0.001506652567	0.002900129883	0.003864267142	0.001223068102	0.009098961018	0.005128783174
332.3601074	0.00470402278	0.005108199082	0.00350275496	0.005382831674	-1.62690194E-4	0.005182661116	0.005216525868	9.440411231E-4	0.01282190904	0.005607845262
332.5723572	0.005099160597	0.005588195752	0.005255309865	0.004788929131	0.003600404598	0.00574624911	0.006005343515	7.766250055E-4	0.01395868789	0.009891225025
332.7846375	0.001458247076	0.001974103739	-0.00130263844	-4.713512681E-5	-0.002199854236	-4.813980777E-4	0.004540396389	0.002283370355	0.009781028144	0.004057938233
332.9968872	0.008175591938	0.007847003639	0.007092666347	0.006005015224	0.006769326515	0.001012110151	0.006118031684	0.003204159439	0.01839212142	0.008510398678
333.209198	0.002784781624	0.00358350412	0.005085708108	0.005439393688	0.002666704357	0.003153744387	0.003892439185	0.002171759726	0.01356081571	0.007214112673
333.4214783	0.003038798692	0.002087044064	0.003757158061	0.003459718311	0.001931061852	0.001716595027	0.005075665656	0.004097045399	0.01273665112	0.003888857551
333.6338196	-0.00229556323	-0.005056434777	-9.069002117E-4	-0.001772280782	-0.004746309482	-0.002200341551	-0.003347779391	0.001836927375	0.004693946335	8.454038471E-5
333.8461304	9.784367867E-4	4.776436836E-4	0.002626477275	7.16453942E-4	-0.002030090662	5.894190981E-4	0.001272437861	0.002925132401	0.01114516146	0.003268894739
334.0584717	-0.002662476851	2.588217103E-5	-6.807640311E-4	-0.003667112906	-0.001832033042	-0.003581132041	4.554482293E-4	0.001418386935	0.005518110469	-8.454038179E-4
334.2708435	0.002700109035	0.003498798935	0.002909147413	-1.602594275E-4	0.001053949469	5.612397217E-4	-1.643369906E-4	0.004376072437	0.00807586126	0.00321253459
334.4832153	0.00168404018	6.188191473E-4	6.760528777E-4	-5.279134493E-4	-1.62690194E-4	-0.001636753441	-0.002277241088	0.001836927375	0.006171757821	0.001014484558
334.6956177	0.00137357472	0.002284689806	0.002965681488	0.002809253521	0.002100825543	0.002082927385	0.001807706896	0.003622699762	0.008900024928	0.003297074931
334.90802	-0.004045459908	-0.004915259313	-0.002772523556	-0.005081166513	-0.004180430435	-0.005553689785	-0.0015729398	0.003036743263	-0.001416236046	-0.00433973968
335.1204224	0.002587212482	0.00358350412	0.001778466627	0.001819415949	0.002383764833	0.001632056898	6.244805991E-4	0.002478689421	0.005688626785	0.001183565357
335.3328552	0.003603281453	0.003724679584	0.006159854587	0.003431437304	0.00459069293	0.004252741113	0.003498030361	0.002897229744	0.01088938676	0.006453249138
335.5453186	0.008401384577	0.00939993374	0.009269227274	0.009087652899	0.007250323426	0.003914588131	0.004765772726	0.002199662384	0.01424288191	0.00845403783
335.757782	0.005014488474	0.004684672691	0.003841959173	0.002469880739	0.003685286501	0.00168841565	0.003131793579	7.208195748E-4	0.005972821731	0.003099814057
335.9702454	0.007328867447	0.004345851485	0.005227042828	0.005637361202	0.00419457769	0.003520076629	0.003948783036	0.002450786531	0.009667349979	0.004057938233
336.1827393	0.00286945398	0.003555268981	0.001608864521	0.002611286007	-0.001407623757	3.358045069E-4	1.173835699E-4	-1.162612243E-4	0.005944401957	0.004818801768
336.3952332	0.004026643466	0.002538805595	8.244547644E-5	7.16453942E-4	-0.001379329828	0.003463717876	0.001835878938	5.255007418E-4	0.007649569307	0.003635236528
336.6077576	0.005155608989	0.00570113631	0.004520367365	0.007984690368	0.003374052932	0.004224561621	0.00656878436	7.208195748E-4	0.01620382443	0.008764019236
336.820282	-2.069770126E-4	-9.341110708E-4	-0.003422664944	-0.002931804862	-0.003727727337	3.358045069E-4	4.272761871E-4	0.002115954179	0.00560336886	0.001014484558
337.0328369	0.003716178006	0.003555268981	0.003587555839	0.003714248072	0.0031477015	0.001378442277	0.004737600684	0.002143857069	0.01125883963	0.006481429096
337.2453918	6.961954059E-4	-5.388197023E-4	0.002174204914	0.001989102457	-0.001775445067	0.002392900642	3.427600022E-4	0.001418386935	0.008047441952	0.00321253459
337.4579773	-0.002888269955	-3.058802031E-5	-0.002546387259	-0.001065253862	-0.002765733283	-0.001016806695	-2.488531754E-4	5.813061143E-4	0.00648437161	0.001690807636
337.6705627	0.001288902247	0.001183521003	0.003220084589	0.002639567014	2.334250457E-4	-8.759096381E-4	0.001525986358	0.002283370355	0.01037783641	0.004396100063
337.8831787	-0.001392390812	-0.001188226859	-1.15423667E-4	-0.001319783507	-0.001832033042	-0.001580394688	-0.001150358934	0.001864830032	0.007052760571	0.001296285889
338.0957947	0.004591126461	0.004967023619	0.005227042828	0.005326269194	0.003855050076	0.002900129883	0.002286631847	0.003232062096	0.01495336834	0.006115087774
338.3084106	-0.001081925235	-0.001922339317	0.002372074174	-1.602594275E-4	-0.002397911856	-6.22295076E-4	4.272761871E-4	0.002115954179	0.006541210692	7.045032107E-4
338.5210571	-7.996839122E-4	-0.001244697138	0.001891534775	6.598918117E-5	-0.003416494001	-0.003045723308	-0.002277241088	0.003706407966	0.0040971376	-2.25441021E-4
338.7337341	0.003264591796	-2.564687748E-4	0.001326194382	0.001762853703	7.144221454E-4	-0.001636753441	-8.122943109E-4	0.003873823909	0.008956863545	0.002085329499
338.9464111	-6.585632218E-4	-0.001724693691	-0.001500507584	-0.001319783507	-0.0018886209	-0.00143949769	-0.002530789701	0.00281352154	0.002704584505	-0.002141689649
339.1590881	0.002954126336	0.003329388332	0.005113975145	0.003120345296	0.001421770779	-2.55962892E-4	0.002089427551	0.003622699762	0.008416894823	0.004283379298
339.3717957	0.004929815885	0.003696444444	0.007488404401	0.005354550201	0.005099983886	0.003097385634	0.00220211572	0.00376221328	0.009127380326	0.005072422791
339.5845032	0.001288902247	2.799980284E-4	0.002372074174	0.00133863755	0.001733004232	6.457779091E-4	-7.559501682E-4	0.00130677619	0.005518110469	0.002451671055
339.7972412	0.004986264277	0.007112890948	0.01113484986	0.00580704771	0.007222029846	0.006084402092	0.004399536178	0.001250970759	0.01390184835	0.008115876466
340.0099792	0.002897678176	0.003978795372	0.004803037737	0.003148626536	0.003600404598	0.003153744387	0.003131793579	-4.650449227E-6	0.008104280569	0.00380431721
340.2227478	-0.001392390812	-0.001272932161	-0.00282905763	-0.001857124036	-0.005708303768	-0.001354959444	7.371688262E-4	-5.348016275E-4	-1.373606792E-4	-2.818012726E-4
340.4355164	0.002135626273	9.858753765E-4	-8.786331746E-4	3.487999493E-4	-0.001775445067	3.639839124E-4	-0.001685627969	0.00130677619	0.004864463117	0.001606267295
340.6483154	0.007893349975	0.005108199082	0.004322498571	0.00464752363	0.002808174118	0.004168202635	0.005385558121	-5.627043429E-4	0.01341871824	0.007946795784
340.8611145	7.24419544E-4	-0.001781163854	-0.00127437152	-0.001404626761	-0.003105260665	2.583111564E-5	0.001103405491	-0.001874130918	0.003301393008	0.003099814057
341.0739441	0.001119557419	0.001889398438	-8.220991585E-4	0.002073945478	-0.002228148282	0.001350262901	0.002596524544	-3.394827654E-4	0.008786347695	0.004001578316
341.2867737	0.00216385047	-1.717634877E-4	0.00175019959	1.508324058E-4	-3.607477993E-4	4.767015052E-4	0.001610502601	8.882357506E-4	0.006598049309	0.005100603215
341.4996338	0.001627591904	0.004204676021	0.002456875052	0.001310356543	4.03188722E-4	1.667281176E-4	0.002934589284	0.002032246208	0.01148619503	0.006565969903
341.7124939	0.001571143628	0.001296461443	0.002485142089	0.003742529079	-9.549206588E-4	-4.250392667E-4	0.004653084558	1.348630176E-4	0.01080412883	0.002536211396
341.925354	5.550747155E-4	-7.082303055E-4	-4.546279088E-4	1.508324058E-4	-0.002228148282	-0.001580394688	2.864159178E-4	7.208195748E-4	0.006342274603	0.001718987827
342.1382446	-0.001843977021	-0.001527048065	-0.002772523556	-0.004289296456	-0.002595969476	-0.002989364555	-0.001122186892	0.00152999768	0.008502152748	-1.127205105E-4
342.3511353	-9.408046026E-6	4.494086024E-4	1.955135522E-4	-2.168215869E-4	-0.001775445067	-0.001326780068	2.300717897E-4	0.002311273245	0.008303216659	0.001296285889
342.5640564	0.001430022996	-7.647004677E-4	0.0040398282	0.001791134826	7.427160745E-4	-1.714246755E-4	7.935129106E-4	0.002060148865	0.01026415918	6.481429446E-4
342.7770081	-4.609942553E-4	-3.058802031E-5	7.043199148E-4	0.001621448318	-0.001209566137	-5.870708264E-5	0.001441470231	0.004013337661	0.005717046559	-3.945217759E-4
342.9899597	0.001514695352	5.34113904E-4	0.002145937877	-2.733837464E-4	-0.001662269351	2.512663195E-4	-4.742296005E-4	0.002618202707	0.006569630001	3.381615388E-4
343.2029114	0.002022729954	8.164648316E-4	0.002032869728	0.001480042934	9.973616106E-4	5.330602871E-4	2.864159178E-4	0.001753219287	0.00588756334	0.001690807636
343.4158936	-2.069770126E-4	-5.388197023E-4	-2.284917427E-4	6.033296231E-4	-4.951440496E-5	-3.405010793E-4	-6.996060838E-4	0.002311273245	0.004807624035	-4.790621751E-4
343.6288757	0.004647574387	0.002171749482	0.006442524958	0.003063783282	0.004137989599	0.003351000138	0.002314803889	0.002339175902	0.01202616468	0.005720566027
343.8418579	7.526436821E-4	0.00115528598	6.760528777E-4	0.001253794413	-1.909841376E-4	-0.001946726814	4.272761871E-4	0.001027749269	0.002676164964	8.73583951E-4
344.0549011	0.004760471173	0.005164669361	0.005481446162	0.005354550201	0.004364341032	0.003125565127	0.003188137664	0.001864830032	0.009752608836	0.005016062874
344.2679138	0.002446091967	0.001381166745	0.001891534775	0.001140670036	0.002496940782	0.002082927385	0.002230287762	4.138899676E-4	0.00580230495	0.002874372993
344.480957	0.009671471082	0.008722291328	0.01113484986	0.009115933441	0.00713714771	0.006253478583	0.008202763274	0.002143857069	0.01955731958	0.01017302554
344.6940308	6.115229917E-4	-2.564687748E-4	4.499167262E-4	6.033296231E-4	7.073486358E-6	0.001632056898	7.653408684E-4	-1.162612243E-4	0.005148657598	0.002564391587
344.9071045	0.004845143761	0.005305844825	4.216497182E-4	0.003657685826	0.00119541923	0.003407359123	0.0046812566	0.001474192366	0.0105767725	0.005805106368
345.1201782	0.005578971002	0.004628202412	0.004096362274	0.004619242623	0.003798462218	0.004168202635	0.004653084558	9.440411231E-4	0.0129355872	0.006904131267
345.3332825	2.446091967E-4	-2.84703885E-4	0.001580597484	1.791134855E-4	-6.436872645E-4	0.001632056898	0.003103621537	0.001223068102	0.006740146782	0.005523304921
345.5464172	0.004675798584	0.002058808925	0.003163550515	0.002639567014	0.002893056022	0.0020265684	0.0046812566	-8.975366363E-4	0.01347555686	0.007411373314
345.759552	0.007018402219	0.004204676021	0.005509713199	0.003092064289	0.003826756263	0.004478176124	0.004258675966	0.002032246208	0.01651643775	0.007045031991
345.9726868	0.002135626273	-2.84703885E-4	6.477858406E-4	4.053620796E-4	-6.153933355E-4	-0.001073165447	0.003695234656	9.998464957E-4	0.01131567825	0.00321253459
346.1858521	0.003970195539	0.004317616578	0.004011561163	0.003968777601	0.002383764833	0.001660236274	0.003188137664	0.002534494735	0.01341871824	0.004480640404
346.3990173	-3.76321841E-4	-7.92935607E-4	4.499167262E-4	-2.733837464E-4	-0.003246730193	-0.002679391298	-0.001347563346	0.001502095023	0.01154303458	0.002057149308
346.6122131	-9.972528787E-4	-0.001894104294	1.955135522E-4	-6.127566448E-4	-0.001633975422	-0.001326780068	-8.968104376E-4	0.002701910911	0.007649569307	7.890435518E-4
346.8254089	-0.00274714944	-0.002345865825	-0.002094115131	-0.003044929123	-0.002935496857	-0.003271158552	-0.004080252722	0.002283370355	0.005091818515	-0.003043453675
347.0386353	-0.001053701155	-7.647004677E-4	0.002372074174	1.508324058E-4	3.536743316E-5	8.993924712E-4	8.216849528E-4	0.003148353891	0.007166438736	0.001070844824
347.2518616	0.001768712653	0.001465872047	0.001580597484	-6.975998986E-4	-8.983328007E-4	-0.002792108804	0.003188137664	0.001641608542	0.006228596438	0.002198050031
347.4650879	0.005889436696	0.005418785382	0.005085708108	0.005920171738	0.007420087233	0.002449259395	0.003300825832	0.003929629456	0.01270823181	0.004508820362
347.6783447	0.004026643466	0.003922325093	0.004463833757	0.002158788731	0.002157413401	0.004140023608	0.0015541584	0.003120451234	0.007677988615	0.003494335804
347.8916321	0.009276333265	0.01092462894	0.01116311736	0.01027545799	0.009315781295	0.007296116091	0.003864267142	0.00284142443	0.01555017661	0.008510398678
348.1049194	0.003941971343	0.002482335316	0.001184859197	0.002413318492	0.001987649594	-1.99604081E-4	0.001272437861	9.998464957E-4	0.005319173913	0.00433973968
348.3182068	0.00797802303	0.009174052626	0.00802547764	0.01038858201	0.008721608669	0.00568989059	0.004202331882	0.001809024718	0.015493338	0.01096206997
348.5315247	6.115229917E-4	0.002510570455	0.002174204914	0.003290031804	-0.001039802562	0.001857492025	0.002117599593	6.650142022E-4	0.00608649943	0.002113509458
348.744873	0.001006660867	3.082331095E-4	-3.132928105E-4	-7.541620289E-5	-7.56863039E-4	7.303160965E-4	0.001835878938	-9.533420671E-4	0.003329812549	0.00222622999
348.9581909	0.003377488349	0.002736451337	7.89120968E-4	0.004081902094	-6.153933355E-4	0.002082927385	0.003188137664	-5.90607E-4	0.009212639183	0.003268894739
349.1715698	-0.001759304549	-0.005141139962	-0.005203487352	-0.004402420949	-0.00548195187	-0.004482872784	-0.001206703018	-3.255314368E-5	0.001255192445	-9.863044834E-4
349.3849182	0.02409400605	0.02343277633	0.02334620245	0.02353928238	0.02117094584	0.01656713895	0.01761223003	0.003873823909	0.04030352086	0.02550301515
349.5983276	0.001740488457	0.003329388332	0.002145937877	0.002639567014	-3.607477993E-4	0.002054747893	0.004624912515	0.002088051522	0.009155800566	0.003973397892
349.8117065	0.001147781615	-0.001075286535	2.520475828E-4	-7.541620289E-4	-0.001945208758	-3.052768443E-5	0.002483836375	-2.836773929E-4	0.00807586126	0.003297074931
350.0251465	0.002446091967	0.004543497227	0.005085708108	0.001197232283	0.002496940782	0.004083664622	0.007273085881	9.719438385E-4	0.01793741062	0.006650510244
350.2385559	-0.001223045983	-0.0013011673	-0.003281329758	-0.002253059065	-0.002511087805	-0.002313059056	-9.24982538E-4	2.185711055E-4	0.008132699877	0.003325255122
350.4519958	-7.43235636E-4	0.002510570455	0.001524063526	8.295782609E-4	2.051311021E-4	4.485220998E-4	0.002427492058	6.371114869E-4	0.01080412883	0.00335343508
350.6654663	0.001994505757	0.004628202412	0.004803037737	0.005326269194	0.00334575912	0.002139286138	0.004145987798	0.003845921252	0.01415762398	0.004424280021
350.8789368	0.001458247076	0.003527033841	0.003700623987	0.003544561565	0.001421770779	9.839306585E-4	0.002033083467	0.004208656494	0.01120200101	0.002648931928
351.0924072	0.00286945398	0.003216447774	0.005481446162	0.003572842572	5.729523837E-4	-1.150658791E-4	0.001047061407	0.002199662384	0.01199774537	0.001972608967
351.3059082	5.832988536E-4	0.00160704751	0.001976335887	0.001084107906	2.617189893E-4	-5.870708264E-5	9.062011377E-4	0.004124948289	0.00807586126	0.001944428775
351.5194397	0.00682083331	0.006576423999	0.00881695468	0.005297988188	0.007193735801	0.002336541889	0.004286848009	0.004403975327	0.01617540419	0.008933099918
351.7329407	0.002841229783	0.003075272311	0.002456875052	0.002809253521	0.00139347685	0.002223824384	0.003159965621	0.003315770067	0.009212639183	0.003099814057
351.9465027	0.001571143628	0.001804693136	0.002711278386	0.001791134826	6.861281581E-4	6.457779091E-4	-4.17885487E-4	0.002199662384	0.00580230495	0.001775347977
352.1600342	0.003010574728	0.002171749482	0.003333152737	0.001451761927	0.001336888992	2.23086914E-4	6.526526413E-4	0.001753219287	0.005376012996	0.00335343508
352.3736267	-0.001872201101	-3.411740763E-4	7.89120968E-4	3.20518855E-4	7.427160745E-4	0.001575698028	4.695342795E-6	0.00172531663	0.005489690695	0.00386067736
352.5871887	0.005353177898	0.003950560465	0.00613158755	0.00464752363	0.005496099126	0.003294641385	0.002314803889	0.00284142443	0.01159987319	0.006988671608
352.8008118	0.00317991944	-4.823495401E-4	5.629847874E-4	0.001423480804	0.001902767806	1.667281176E-4	-5.305737141E-4	7.766250055E-4	0.00580230495	0.001662627561
353.0144043	0.00504271267	0.004204676021	0.002456875052	0.006485793274	0.002723292215	0.005887146108	0.001864051097	2.325224523E-5	0.01029257849	0.002367130714
353.2280273	7.808678201E-4	-8.494057693E-4	-0.001443973626	-0.001772280782	-0.005142424721	-6.78653887E-4	-6.996060838E-4	-7.301205187E-4	0.001823581522	0.001493546763
353.4416809	0.001966281561	0.002538805595	-2.567587653E-4	1.508324058E-4	-9.549206588E-4	-2.277834719E-4	0.003075449495	0.00130677619	0.006455952302	0.003127994249
353.6553345	0.003208143637	0.003075272311	0.003276618663	0.002865815768	5.446584546E-4	0.005661711097	0.002399320016	0.002115954179	0.0105767725	0.004706081469
353.868988	-0.001110149431	1.105874544E-4	-0.001048235339	-5.561945145E-4	-0.002935496857	-5.65936265E-4	0.001159749692	4.975980264E-4	0.007365374826	0.004142478574
354.0826721	0.002530764323	0.001352931606	0.004350765608	0.002922377782	2.617189893E-4	8.712130948E-4	0.004624912515	5.255007418E-4	0.01015048102	0.005241503473
